100,7.2,1.524,39.6,9.09175,110.868
2,9.9,1.524,71.3,19.3001,134.319
2.5,9.9,1.524,71.3,19.3001,135.329
3.15,9.9,1.524,71.3,19.3001,135.459
4,9.9,1.524,71.3,19.3001,135.079
5,9.9,1.524,71.3,19.3001,131.279
6.3,9.9,1.524,71.3,19.3001,129.889
8,9.9,1.524,71.3,19.3001,128.879
10,9.9,1.524,71.3,19.3001,126.349
12.5,9.9,1.524,71.3,19.3001,122.679
16,9.9,1.524,71.3,19.3001,121.789
20,9.9,1.524,71.3,19.3001,120.779
25,9.9,1.524,71.3,19.3001,119.639
31.5,9.9,1.524,71.3,19.3001,116.849
40,9.9,1.524,71.3,19.3001,115.079
50,9.9,1.524,71.3,19.3001,114.569
63,9.9,1.524,71.3,19.3001,112.039
2,9.9,1.524,55.5,20.8438,131.955
2.5,9.9,1.524,55.5,20.8438,133.235
3.15,9.9,1.524,55.5,20.8438,132.355
4,9.9,1.524,55.5,20.8438,131.605
5,9.9,1.524,55.5,20.8438,127.815
6.3,9.9,1.524,55.5,20.8438,127.315
8,9.9,1.524,55.5,20.8438,126.565
10,9.9,1.524,55.5,20.8438,124.665
12.5,9.9,1.524,55.5,20.8438,121.635
16,9.9,1.524,55.5,20.8438,119.875
20,9.9,1.524,55.5,20.8438,119.505
25,9.9,1.524,55.5,20.8438,118.365
31.5,9.9,1.524,55.5,20.8438,115.085
40,9.9,1.524,55.5,20.8438,112.945
50,9.9,1.524,55.5,20.8438,112.065
63,9.9,1.524,55.5,20.8438,110.555
2,9.9,1.524,39.6,23.3328,127.315
2.5,9.9,1.524,39.6,23.3328,128.335
3.15,9.9,1.524,39.6,23.3328,128.595
4,9.9,1.524,39.6,23.3328,128.345
5,9.9,1.524,39.6,23.3328,126.835
6.3,9.9,1.524,39.6,23.3328,126.465
8,9.9,1.524,39.6,23.3328,126.345
10,9.9,1.524,39.6,23.3328,123.835
12.5,9.9,1.524,39.6,23.3328,120.555
16,9.9,1.524,39.6,23.3328,118.545
20,9.9,1.524,39.6,23.3328,117.925
25,9.9,1.524,39.6,23.3328,116.295
31.5,9.9,1.524,39.6,23.3328,113.525
40,9.9,1.524,39.6,23.3328,112.265
50,9.9,1.524,39.6,23.3328,111.135
63,9.9,1.524,39.6,23.3328,109.885
2,9.9,1.524,31.7,25.2785,127.299
2.5,9.9,1.524,31.7,25.2785,128.559
3.15,9.9,1.524,31.7,25.2785,128.809
4,9.9,1.524,31.7,25.2785,128.939
5,9.9,1.524,31.7,25.2785,127.179
6.3,9.9,1.524,31.7,25.2785,126.049
8,9.9,1.524,31.7,25.2785,125.539
10,9.9,1.524,31.7,25.2785,122.149
12.5,9.9,1.524,31.7,25.2785,118.619
16,9.9,1.524,31.7,25.2785,117.119
20,9.9,1.524,31.7,25.2785,116.859
25,9.9,1.524,31.7,25.2785,114.729
31.5,9.9,1.524,31.7,25.2785,112.209
40,9.9,1.524,31.7,25.2785,111.459
50,9.9,1.524,31.7,25.2785,109.949
63,9.9,1.524,31.7,25.2785,108.689
2,12.6,1.524,71.3,48.3159,128.354
2.5,12.6,1.524,71.3,48.3159,129.744
3.15,12.6,1.524,71.3,48.3159,128.484
4,12.6,1.524,71.3,48.3159,127.094
5,12.6,1.524,71.3,48.3159,121.664
6.3,12.6,1.524,71.3,48.3159,123.304
8,12.6,1.524,71.3,48.3159,123.054
10,12.6,1.524,71.3,48.3159,122.044
12.5,12.6,1.524,71.3,48.3159,120.154
16,12.6,1.524,71.3,48.3159,120.534
20,12.6,1.524,71.3,48.3159,117.504
25,12.6,1.524,71.3,48.3159,115.234
31.5,12.6,1.524,71.3,48.3159,113.334
40,12.6,1.524,71.3,48.3159,108.034
50,12.6,1.524,71.3,48.3159,108.034
63,12.6,1.524,71.3,48.3159,107.284
2,12.6,1.524,39.6,58.4113,114.75
2.5,12.6,1.524,39.6,58.4113,115.89
3.15,12.6,1.524,39.6,58.4113,116.02
4,12.6,1.524,39.6,58.4113,115.91
5,12.6,1.524,39.6,58.4113,114.9
6.3,12.6,1.524,39.6,58.4113,116.55
8,12.6,1.524,39.6,58.4113,116.56
10,12.6,1.524,39.6,58.4113,114.67
12.5,12.6,1.524,39.6,58.4113,112.16
16,12.6,1.524,39.6,58.4113,110.78
20,12.6,1.524,39.6,58.4113,109.52
25,12.6,1.524,39.6,58.4113,106.88
31.5,12.6,1.524,39.6,58.4113,106.26
40,12.6,1.524,39.6,58.4113,104.5
50,12.6,1.524,39.6,58.4113,104.13
63,12.6,1.524,39.6,58.4113,103.38
8,0,0.508,71.3,0.740478,130.96
10,0,0.508,71.3,0.740478,129.45
12.5,0,0.508,71.3,0.740478,128.56
16,0,0.508,71.3,0.740478,129.68
20,0,0.508,71.3,0.740478,131.06
25,0,0.508,71.3,0.740478,131.31
31.5,0,0.508,71.3,0.740478,135.07
40,0,0.508,71.3,0.740478,134.43
50,0,0.508,71.3,0.740478,134.43
63,0,0.508,71.3,0.740478,133.04
80,0,0.508,71.3,0.740478,130.89
100,0,0.508,71.3,0.740478,128.74
125,0,0.508,71.3,0.740478,125.22
8,0,0.508,55.5,0.76193,124.336
10,0,0.508,55.5,0.76193,125.586
12.5,0,0.508,55.5,0.76193,127.076
16,0,0.508,55.5,0.76193,128.576
20,0,0.508,55.5,0.76193,131.456
25,0,0.508,55.5,0.76193,133.956
31.5,0,0.508,55.5,0.76193,134.826
40,0,0.508,55.5,0.76193,134.946
50,0,0.508,55.5,0.76193,134.556
63,0,0.508,55.5,0.76193,132.796
80,0,0.508,55.5,0.76193,130.156
100,0,0.508,55.5,0.76193,127.636
125,0,0.508,55.5,0.76193,125.376
8,0,0.508,39.6,0.791822,126.508
10,0,0.508,39.6,0.791822,127.638
12.5,0,0.508,39.6,0.791822,129.148
16,0,0.508,39.6,0.791822,130.908
20,0,0.508,39.6,0.791822,132.918
25,0,0.508,39.6,0.791822,134.938
31.5,0,0.508,39.6,0.791822,135.938
40,0,0.508,39.6,0.791822,135.308
50,0,0.508,39.6,0.791822,134.308
63,0,0.508,39.6,0.791822,131.918
80,0,0.508,39.6,0.791822,128.518
100,0,0.508,39.6,0.791822,125.998
125,0,0.508,39.6,0.791822,123.988
8,0,0.508,31.7,0.812164,122.79
10,0,0.508,31.7,0.812164,126.78
12.5,0,0.508,31.7,0.812164,129.27
16,0,0.508,31.7,0.812164,131.01
20,0,0.508,31.7,0.812164,133.01
25,0,0.508,31.7,0.812164,134.87
31.5,0,0.508,31.7,0.812164,135.49
40,0,0.508,31.7,0.812164,134.11
50,0,0.508,31.7,0.812164,133.23
63,0,0.508,31.7,0.812164,130.34
80,0,0.508,31.7,0.812164,126.59
100,0,0.508,31.7,0.812164,122.45
125,0,0.508,31.7,0.812164,119.07
16,4.2,0.508,71.3,1.42788,124.318
20,4.2,0.508,71.3,1.42788,129.848
25,4.2,0.508,71.3,1.42788,131.978
31.5,4.2,0.508,71.3,1.42788,133.728
40,4.2,0.508,71.3,1.42788,133.598
50,4.2,0.508,71.3,1.42788,132.828
63,4.2,0.508,71.3,1.42788,129.308
80,4.2,0.508,71.3,1.42788,125.268
100,4.2,0.508,71.3,1.42788,121.238
125,4.2,0.508,71.3,1.42788,117.328
10,4.2,0.508,39.6,1.52689,125.647
12.5,4.2,0.508,39.6,1.52689,128.427
16,4.2,0.508,39.6,1.52689,130.197
20,4.2,0.508,39.6,1.52689,132.587
25,4.2,0.508,39.6,1.52689,133.847
31.5,4.2,0.508,39.6,1.52689,133.587
40,4.2,0.508,39.6,1.52689,131.807
50,4.2,0.508,39.6,1.52689,129.777
63,4.2,0.508,39.6,1.52689,125.717
80,4.2,0.508,39.6,1.52689,120.397
100,4.2,0.508,39.6,1.52689,116.967
8,8.4,0.508,71.3,5.29514,127.556
10,8.4,0.508,71.3,5.29514,129.946
12.5,8.4,0.508,71.3,5.29514,132.086
16,8.4,0.508,71.3,5.29514,133.846
20,8.4,0.508,71.3,5.29514,134.476
25,8.4,0.508,71.3,5.29514,134.226
31.5,8.4,0.508,71.3,5.29514,131.966
40,8.4,0.508,71.3,5.29514,126.926
50,8.4,0.508,71.3,5.29514,121.146
4,8.4,0.508,55.5,5.44854,121.582
5,8.4,0.508,55.5,5.44854,123.742
6.3,8.4,0.508,55.5,5.44854,126.152
8,8.4,0.508,55.5,5.44854,128.562
10,8.4,0.508,55.5,5.44854,130.722
12.5,8.4,0.508,55.5,5.44854,132.252
16,8.4,0.508,55.5,5.44854,133.032
20,8.4,0.508,55.5,5.44854,133.042
25,8.4,0.508,55.5,5.44854,131.542
31.5,8.4,0.508,55.5,5.44854,128.402
40,8.4,0.508,55.5,5.44854,122.612
50,8.4,0.508,55.5,5.44854,115.812
4,8.4,0.508,39.6,5.66229,120.015
5,8.4,0.508,39.6,5.66229,122.905
6.3,8.4,0.508,39.6,5.66229,126.045
8,8.4,0.508,39.6,5.66229,128.435
10,8.4,0.508,39.6,5.66229,130.195
12.5,8.4,0.508,39.6,5.66229,131.205
16,8.4,0.508,39.6,5.66229,130.965
20,8.4,0.508,39.6,5.66229,129.965
25,8.4,0.508,39.6,5.66229,127.465
31.5,8.4,0.508,39.6,5.66229,123.965
40,8.4,0.508,39.6,5.66229,118.955
4,8.4,0.508,31.7,5.80776,120.076
5,8.4,0.508,31.7,5.80776,122.966
6.3,8.4,0.508,31.7,5.80776,125.856
8,8.4,0.508,31.7,5.80776,128.246
10,8.4,0.508,31.7,5.80776,129.516
12.5,8.4,0.508,31.7,5.80776,130.156
16,8.4,0.508,31.7,5.80776,129.296
20,8.4,0.508,31.7,5.80776,127.686
25,8.4,0.508,31.7,5.80776,125.576
31.5,8.4,0.508,31.7,5.80776,122.086
40,8.4,0.508,31.7,5.80776,118.106
2,11.2,0.508,71.3,14.072,125.941
2.5,11.2,0.508,71.3,14.072,127.101
3.15,11.2,0.508,71.3,14.072,128.381
4,11.2,0.508,71.3,14.072,129.281
5,11.2,0.508,71.3,14.072,130.311
6.3,11.2,0.508,71.3,14.072,133.611
8,11.2,0.508,71.3,14.072,136.031
10,11.2,0.508,71.3,14.072,136.941
12.5,11.2,0.508,71.3,14.072,136.191
16,11.2,0.508,71.3,14.072,135.191
20,11.2,0.508,71.3,14.072,133.311
25,11.2,0.508,71.3,14.072,130.541
31.5,11.2,0.508,71.3,14.072,127.141
40,11.2,0.508,71.3,14.072,122.471
2,11.2,0.508,39.6,15.0478,125.01
2.5,11.2,0.508,39.6,15.0478,126.43
3.15,11.2,0.508,39.6,15.0478,128.99
4,11.2,0.508,39.6,15.0478,130.67
5,11.2,0.508,39.6,15.0478,131.96
6.3,11.2,0.508,39.6,15.0478,133.13
8,11.2,0.508,39.6,15.0478,133.79
10,11.2,0.508,39.6,15.0478,132.43
12.5,11.2,0.508,39.6,15.0478,130.05
16,11.2,0.508,39.6,15.0478,126.54
20,11.2,0.508,39.6,15.0478,124.42
25,11.2,0.508,39.6,15.0478,122.17
31.5,11.2,0.508,39.6,15.0478,119.67
40,11.2,0.508,39.6,15.0478,115.52
2,15.4,0.508,71.3,26.4269,123.595
2.5,15.4,0.508,71.3,26.4269,124.835
3.15,15.4,0.508,71.3,26.4269,126.195
4,15.4,0.508,71.3,26.4269,126.805
5,15.4,0.508,71.3,26.4269,127.285
6.3,15.4,0.508,71.3,26.4269,129.645
8,15.4,0.508,71.3,26.4269,131.515
10,15.4,0.508,71.3,26.4269,131.865
12.5,15.4,0.508,71.3,26.4269,130.845
16,15.4,0.508,71.3,26.4269,130.065
20,15.4,0.508,71.3,26.4269,129.285
25,15.4,0.508,71.3,26.4269,127.625
31.5,15.4,0.508,71.3,26.4269,125.715
40,15.4,0.508,71.3,26.4269,122.675
50,15.4,0.508,71.3,26.4269,119.135
63,15.4,0.508,71.3,26.4269,115.215
80,15.4,0.508,71.3,26.4269,112.675
2,15.4,0.508,55.5,27.1925,122.94
2.5,15.4,0.508,55.5,27.1925,124.17
3.15,15.4,0.508,55.5,27.1925,125.39
4,15.4,0.508,55.5,27.1925,126.5
5,15.4,0.508,55.5,27.1925,127.22
6.3,15.4,0.508,55.5,27.1925,129.33
8,15.4,0.508,55.5,27.1925,130.43
10,15.4,0.508,55.5,27.1925,130.4
12.5,15.4,0.508,55.5,27.1925,130
16,15.4,0.508,55.5,27.1925,128.2
20,15.4,0.508,55.5,27.1925,127.04
25,15.4,0.508,55.5,27.1925,125.63
31.5,15.4,0.508,55.5,27.1925,123.46
40,15.4,0.508,55.5,27.1925,120.92
50,15.4,0.508,55.5,27.1925,117.11
63,15.4,0.508,55.5,27.1925,112.93
2,15.4,0.508,39.6,28.2593,121.783
2.5,15.4,0.508,39.6,28.2593,122.893
3.15,15.4,0.508,39.6,28.2593,124.493
4,15.4,0.508,39.6,28.2593,125.353
5,15.4,0.508,39.6,28.2593,125.963
6.3,15.4,0.508,39.6,28.2593,127.443
8,15.4,0.508,39.6,28.2593,128.423
10,15.4,0.508,39.6,28.2593,127.893
12.5,15.4,0.508,39.6,28.2593,126.743
16,15.4,0.508,39.6,28.2593,124.843
20,15.4,0.508,39.6,28.2593,123.443
25,15.4,0.508,39.6,28.2593,122.413
31.5,15.4,0.508,39.6,28.2593,120.513
40,15.4,0.508,39.6,28.2593,118.113
50,15.4,0.508,39.6,28.2593,114.453
63,15.4,0.508,39.6,28.2593,109.663
2,15.4,0.508,31.7,28.9853,119.975
2.5,15.4,0.508,31.7,28.9853,121.225
3.15,15.4,0.508,31.7,28.9853,122.845
4,15.4,0.508,31.7,28.9853,123.705
5,15.4,0.508,31.7,28.9853,123.695
6.3,15.4,0.508,31.7,28.9853,124.685
8,15.4,0.508,31.7,28.9853,125.555
10,15.4,0.508,31.7,28.9853,124.525
12.5,15.4,0.508,31.7,28.9853,123.255
16,15.4,0.508,31.7,28.9853,121.485
20,15.4,0.508,31.7,28.9853,120.835
25,15.4,0.508,31.7,28.9853,119.945
31.5,15.4,0.508,31.7,28.9853,118.045
40,15.4,0.508,31.7,28.9853,115.635
50,15.4,0.508,31.7,28.9853,112.355
63,15.4,0.508,31.7,28.9853,108.185
2,19.7,0.508,71.3,34.1183,118.005
2.5,19.7,0.508,71.3,34.1183,119.115
3.15,19.7,0.508,71.3,34.1183,121.235
4,19.7,0.508,71.3,34.1183,123.865
5,19.7,0.508,71.3,34.1183,126.995
6.3,19.7,0.508,71.3,34.1183,128.365
8,19.7,0.508,71.3,34.1183,124.555
10,19.7,0.508,71.3,34.1183,121.885
12.5,19.7,0.508,71.3,34.1183,121.485
16,19.7,0.508,71.3,34.1183,120.575
20,19.7,0.508,71.3,34.1183,120.055
25,19.7,0.508,71.3,34.1183,118.385
31.5,19.7,0.508,71.3,34.1183,116.225
40,19.7,0.508,71.3,34.1183,113.045
2,19.7,0.508,39.6,36.484,125.974
2.5,19.7,0.508,39.6,36.484,127.224
3.15,19.7,0.508,39.6,36.484,129.864
4,19.7,0.508,39.6,36.484,130.614
5,19.7,0.508,39.6,36.484,128.444
6.3,19.7,0.508,39.6,36.484,120.324
8,19.7,0.508,39.6,36.484,119.174
10,19.7,0.508,39.6,36.484,118.904
12.5,19.7,0.508,39.6,36.484,118.634
16,19.7,0.508,39.6,36.484,117.604
20,19.7,0.508,39.6,36.484,117.724
25,19.7,0.508,39.6,36.484,116.184
31.5,19.7,0.508,39.6,36.484,113.004
40,19.7,0.508,39.6,36.484,108.684
25,0,0.254,71.3,0.400682,133.707
31.5,0,0.254,71.3,0.400682,137.007
40,0,0.254,71.3,0.400682,138.557
50,0,0.254,71.3,0.400682,136.837
63,0,0.254,71.3,0.400682,134.987
80,0,0.254,71.3,0.400682,129.867
100,0,0.254,71.3,0.400682,130.787
125,0,0.254,71.3,0.400682,133.207
160,0,0.254,71.3,0.400682,130.477
200,0,0.254,71.3,0.400682,123.217
20,0,0.254,55.5,0.41229,127.623
25,0,0.254,55.5,0.41229,130.073
31.5,0,0.254,55.5,0.41229,130.503
40,0,0.254,55.5,0.41229,133.223
50,0,0.254,55.5,0.41229,135.803
63,0,0.254,55.5,0.41229,136.103
80,0,0.254,55.5,0.41229,136.163
100,0,0.254,55.5,0.41229,134.563
125,0,0.254,55.5,0.41229,131.453
160,0,0.254,55.5,0.41229,125.683
200,0,0.254,55.5,0.41229,121.933
16,0,0.254,39.6,0.428464,124.156
20,0,0.254,39.6,0.428464,130.026
25,0,0.254,39.6,0.428464,131.836
31.5,0,0.254,39.6,0.428464,133.276
40,0,0.254,39.6,0.428464,135.346
50,0,0.254,39.6,0.428464,136.536
63,0,0.254,39.6,0.428464,136.826
80,0,0.254,39.6,0.428464,135.866
100,0,0.254,39.6,0.428464,133.376
125,0,0.254,39.6,0.428464,129.116
160,0,0.254,39.6,0.428464,124.986
10,0,0.254,31.7,0.439472,125.127
12.5,0,0.254,31.7,0.439472,127.947
16,0,0.254,31.7,0.439472,129.267
20,0,0.254,31.7,0.439472,130.697
25,0,0.254,31.7,0.439472,132.897
31.5,0,0.254,31.7,0.439472,135.227
40,0,0.254,31.7,0.439472,137.047
50,0,0.254,31.7,0.439472,138.607
63,0,0.254,31.7,0.439472,138.537
80,0,0.254,31.7,0.439472,137.207
100,0,0.254,31.7,0.439472,134.227
125,0,0.254,31.7,0.439472,128.977
160,0,0.254,31.7,0.439472,125.627
20,4.8,0.254,71.3,0.848633,128.398
25,4.8,0.254,71.3,0.848633,130.828
31.5,4.8,0.254,71.3,0.848633,133.378
40,4.8,0.254,71.3,0.848633,134.928
50,4.8,0.254,71.3,0.848633,135.468
63,4.8,0.254,71.3,0.848633,134.498
80,4.8,0.254,71.3,0.848633,131.518
100,4.8,0.254,71.3,0.848633,127.398
125,4.8,0.254,71.3,0.848633,127.688
160,4.8,0.254,71.3,0.848633,124.208
200,4.8,0.254,71.3,0.848633,119.708
16,4.8,0.254,55.5,0.873218,121.474
20,4.8,0.254,55.5,0.873218,125.054
25,4.8,0.254,55.5,0.873218,129.144
31.5,4.8,0.254,55.5,0.873218,132.354
40,4.8,0.254,55.5,0.873218,133.924
50,4.8,0.254,55.5,0.873218,135.484
63,4.8,0.254,55.5,0.873218,135.164
80,4.8,0.254,55.5,0.873218,132.184
100,4.8,0.254,55.5,0.873218,126.944
125,4.8,0.254,55.5,0.873218,125.094
160,4.8,0.254,55.5,0.873218,124.394
200,4.8,0.254,55.5,0.873218,121.284
5,4.8,0.254,39.6,0.907475,116.366
6.3,4.8,0.254,39.6,0.907475,118.696
8,4.8,0.254,39.6,0.907475,120.766
10,4.8,0.254,39.6,0.907475,122.956
12.5,4.8,0.254,39.6,0.907475,125.026
16,4.8,0.254,39.6,0.907475,125.966
20,4.8,0.254,39.6,0.907475,128.916
25,4.8,0.254,39.6,0.907475,131.236
31.5,4.8,0.254,39.6,0.907475,133.436
40,4.8,0.254,39.6,0.907475,134.996
50,4.8,0.254,39.6,0.907475,135.426
63,4.8,0.254,39.6,0.907475,134.336
80,4.8,0.254,39.6,0.907475,131.346
100,4.8,0.254,39.6,0.907475,126.066
5,4.8,0.254,31.7,0.930789,116.128
6.3,4.8,0.254,31.7,0.930789,120.078
8,4.8,0.254,31.7,0.930789,122.648
10,4.8,0.254,31.7,0.930789,125.348
12.5,4.8,0.254,31.7,0.930789,127.408
16,4.8,0.254,31.7,0.930789,128.718
20,4.8,0.254,31.7,0.930789,130.148
25,4.8,0.254,31.7,0.930789,132.588
31.5,4.8,0.254,31.7,0.930789,134.268
40,4.8,0.254,31.7,0.930789,135.328
50,4.8,0.254,31.7,0.930789,135.248
63,4.8,0.254,31.7,0.930789,132.898
80,4.8,0.254,31.7,0.930789,127.008
6.3,9.5,0.254,71.3,4.20654,125.726
8,9.5,0.254,71.3,4.20654,127.206
10,9.5,0.254,71.3,4.20654,129.556
12.5,9.5,0.254,71.3,4.20654,131.656
16,9.5,0.254,71.3,4.20654,133.756
20,9.5,0.254,71.3,4.20654,134.976
25,9.5,0.254,71.3,4.20654,135.956
31.5,9.5,0.254,71.3,4.20654,136.166
40,9.5,0.254,71.3,4.20654,134.236
50,9.5,0.254,71.3,4.20654,131.186
63,9.5,0.254,71.3,4.20654,127.246
4,9.5,0.254,55.5,4.3284,120.952
5,9.5,0.254,55.5,4.3284,123.082
6.3,9.5,0.254,55.5,4.3284,125.452
8,9.5,0.254,55.5,4.3284,128.082
10,9.5,0.254,55.5,4.3284,130.332
12.5,9.5,0.254,55.5,4.3284,132.202
16,9.5,0.254,55.5,4.3284,133.062
20,9.5,0.254,55.5,4.3284,134.052
25,9.5,0.254,55.5,4.3284,134.152
31.5,9.5,0.254,55.5,4.3284,133.252
40,9.5,0.254,55.5,4.3284,131.582
50,9.5,0.254,55.5,4.3284,128.412
63,9.5,0.254,55.5,4.3284,124.222
2,9.5,0.254,39.6,4.49821,116.074
2.5,9.5,0.254,39.6,4.49821,116.924
3.15,9.5,0.254,39.6,4.49821,119.294
4,9.5,0.254,39.6,4.49821,121.154
5,9.5,0.254,39.6,4.49821,123.894
6.3,9.5,0.254,39.6,4.49821,126.514
8,9.5,0.254,39.6,4.49821,129.014
10,9.5,0.254,39.6,4.49821,130.374
12.5,9.5,0.254,39.6,4.49821,130.964
16,9.5,0.254,39.6,4.49821,131.184
20,9.5,0.254,39.6,4.49821,131.274
25,9.5,0.254,39.6,4.49821,131.234
31.5,9.5,0.254,39.6,4.49821,129.934
40,9.5,0.254,39.6,4.49821,127.864
50,9.5,0.254,39.6,4.49821,125.044
63,9.5,0.254,39.6,4.49821,120.324
2,9.5,0.254,31.7,4.61377,119.146
2.5,9.5,0.254,31.7,4.61377,120.136
3.15,9.5,0.254,31.7,4.61377,122.766
4,9.5,0.254,31.7,4.61377,124.756
5,9.5,0.254,31.7,4.61377,126.886
6.3,9.5,0.254,31.7,4.61377,129.006
8,9.5,0.254,31.7,4.61377,130.746
10,9.5,0.254,31.7,4.61377,131.346
12.5,9.5,0.254,31.7,4.61377,131.446
16,9.5,0.254,31.7,4.61377,131.036
20,9.5,0.254,31.7,4.61377,130.496
25,9.5,0.254,31.7,4.61377,130.086
31.5,9.5,0.254,31.7,4.61377,128.536
40,9.5,0.254,31.7,4.61377,126.736
50,9.5,0.254,31.7,4.61377,124.426
63,9.5,0.254,31.7,4.61377,120.726
2.5,12.7,0.254,71.3,12.1808,119.698
3.15,12.7,0.254,71.3,12.1808,122.938
4,12.7,0.254,71.3,12.1808,125.048
5,12.7,0.254,71.3,12.1808,126.898
6.3,12.7,0.254,71.3,12.1808,128.878
8,12.7,0.254,71.3,12.1808,130.348
10,12.7,0.254,71.3,12.1808,131.698
12.5,12.7,0.254,71.3,12.1808,133.048
16,12.7,0.254,71.3,12.1808,134.528
20,12.7,0.254,71.3,12.1808,134.228
25,12.7,0.254,71.3,12.1808,134.058
31.5,12.7,0.254,71.3,12.1808,133.758
40,12.7,0.254,71.3,12.1808,131.808
50,12.7,0.254,71.3,12.1808,128.978
63,12.7,0.254,71.3,12.1808,125.398
80,12.7,0.254,71.3,12.1808,120.538
100,12.7,0.254,71.3,12.1808,114.418
2.5,12.7,0.254,39.6,13.0253,121.547
3.15,12.7,0.254,39.6,13.0253,123.537
4,12.7,0.254,39.6,13.0253,125.527
5,12.7,0.254,39.6,13.0253,127.127
6.3,12.7,0.254,39.6,13.0253,128.867
8,12.7,0.254,39.6,13.0253,130.217
10,12.7,0.254,39.6,13.0253,130.947
12.5,12.7,0.254,39.6,13.0253,130.777
16,12.7,0.254,39.6,13.0253,129.977
20,12.7,0.254,39.6,13.0253,129.567
25,12.7,0.254,39.6,13.0253,129.027
31.5,12.7,0.254,39.6,13.0253,127.847
40,12.7,0.254,39.6,13.0253,126.537
50,12.7,0.254,39.6,13.0253,125.107
63,12.7,0.254,39.6,13.0253,123.177
80,12.7,0.254,39.6,13.0253,120.607
100,12.7,0.254,39.6,13.0253,116.017
2,17.4,0.254,71.3,16.104,112.506
2.5,17.4,0.254,71.3,16.104,113.796
3.15,17.4,0.254,71.3,16.104,115.846
4,17.4,0.254,71.3,16.104,117.396
5,17.4,0.254,71.3,16.104,119.806
6.3,17.4,0.254,71.3,16.104,122.606
8,17.4,0.254,71.3,16.104,124.276
10,17.4,0.254,71.3,16.104,125.816
12.5,17.4,0.254,71.3,16.104,126.356
16,17.4,0.254,71.3,16.104,126.406
20,17.4,0.254,71.3,16.104,126.826
25,17.4,0.254,71.3,16.104,126.746
31.5,17.4,0.254,71.3,16.104,126.536
40,17.4,0.254,71.3,16.104,125.586
50,17.4,0.254,71.3,16.104,123.126
63,17.4,0.254,71.3,16.104,119.916
80,17.4,0.254,71.3,16.104,115.466
2,17.4,0.254,55.5,16.5706,109.951
2.5,17.4,0.254,55.5,16.5706,110.491
3.15,17.4,0.254,55.5,16.5706,111.911
4,17.4,0.254,55.5,16.5706,115.461
5,17.4,0.254,55.5,16.5706,119.621
6.3,17.4,0.254,55.5,16.5706,122.411
8,17.4,0.254,55.5,16.5706,123.091
10,17.4,0.254,55.5,16.5706,126.001
12.5,17.4,0.254,55.5,16.5706,129.301
16,17.4,0.254,55.5,16.5706,126.471
20,17.4,0.254,55.5,16.5706,125.261
25,17.4,0.254,55.5,16.5706,124.931
31.5,17.4,0.254,55.5,16.5706,124.101
40,17.4,0.254,55.5,16.5706,121.771
50,17.4,0.254,55.5,16.5706,118.941
63,17.4,0.254,55.5,16.5706,114.861
2,17.4,0.254,39.6,17.2206,114.044
2.5,17.4,0.254,39.6,17.2206,114.714
3.15,17.4,0.254,39.6,17.2206,115.144
4,17.4,0.254,39.6,17.2206,115.444
5,17.4,0.254,39.6,17.2206,117.514
6.3,17.4,0.254,39.6,17.2206,124.514
8,17.4,0.254,39.6,17.2206,135.324
10,17.4,0.254,39.6,17.2206,138.274
12.5,17.4,0.254,39.6,17.2206,131.364
16,17.4,0.254,39.6,17.2206,127.614
20,17.4,0.254,39.6,17.2206,126.644
25,17.4,0.254,39.6,17.2206,124.154
31.5,17.4,0.254,39.6,17.2206,123.564
40,17.4,0.254,39.6,17.2206,122.724
50,17.4,0.254,39.6,17.2206,119.854
2,17.4,0.254,31.7,17.6631,116.146
2.5,17.4,0.254,31.7,17.6631,116.956
3.15,17.4,0.254,31.7,17.6631,118.416
4,17.4,0.254,31.7,17.6631,120.766
5,17.4,0.254,31.7,17.6631,127.676
6.3,17.4,0.254,31.7,17.6631,136.886
8,17.4,0.254,31.7,17.6631,139.226
10,17.4,0.254,31.7,17.6631,131.796
12.5,17.4,0.254,31.7,17.6631,128.306
16,17.4,0.254,31.7,17.6631,126.846
20,17.4,0.254,31.7,17.6631,124.356
25,17.4,0.254,31.7,17.6631,124.166
31.5,17.4,0.254,31.7,17.6631,123.466
40,17.4,0.254,31.7,17.6631,121.996
50,17.4,0.254,31.7,17.6631,117.996
3.15,22.2,0.254,71.3,21.4178,115.857
4,22.2,0.254,71.3,21.4178,117.927
5,22.2,0.254,71.3,21.4178,117.967
6.3,22.2,0.254,71.3,21.4178,120.657
8,22.2,0.254,71.3,21.4178,123.227
10,22.2,0.254,71.3,21.4178,134.247
12.5,22.2,0.254,71.3,21.4178,140.987
16,22.2,0.254,71.3,21.4178,131.817
20,22.2,0.254,71.3,21.4178,127.197
25,22.2,0.254,71.3,21.4178,126.097
31.5,22.2,0.254,71.3,21.4178,124.127
40,22.2,0.254,71.3,21.4178,123.917
50,22.2,0.254,71.3,21.4178,125.727
63,22.2,0.254,71.3,21.4178,123.127
80,22.2,0.254,71.3,21.4178,121.657
2,22.2,0.254,39.6,22.9028,116.066
2.5,22.2,0.254,39.6,22.9028,117.386
3.15,22.2,0.254,39.6,22.9028,120.716
4,22.2,0.254,39.6,22.9028,123.416
5,22.2,0.254,39.6,22.9028,129.776
6.3,22.2,0.254,39.6,22.9028,137.026
8,22.2,0.254,39.6,22.9028,137.076
10,22.2,0.254,39.6,22.9028,128.416
